Year,City,State,Season,River_Name,Industry_Sector,Prominent_Pollutant,Avg_AQI,Avg_Water_Contamination,Avg_Industrial_Emission,Avg_Vehicular_Emission,Avg_Population,Avg_GDP,NCAP_Flag,AQI_Bucket,Water_Quality_Status,Avg_PM25,Avg_PM10,Avg_NO2,Avg_SO2,Avg_CO,Avg_O3,Projected_AQI_20pct_Cut
2017,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,NO2,901.0,1.82,211877.0,4838080.0,10524.5,6091733.5,No,Severe,Acceptable,72.67,102.82,108.74,106.41,42.99,27.74,846.94
2017,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,PM10,499.09,1.77,211877.0,4838080.0,10388.18,6041968.35,No,Severe,Acceptable,89.57,134.73,52.58,56.7,25.41,36.71,469.14
2017,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,PM2.5,795.88,1.82,211877.0,4838080.0,10524.5,6091733.5,No,Severe,Acceptable,138.16,102.82,84.37,116.68,39.44,44.98,748.13
2017,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,SO2,765.29,1.82,211877.0,4838080.0,10524.5,6091733.5,No,Severe,Acceptable,93.94,102.82,98.74,120.29,39.49,51.59,719.37
2017,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,PM10,329.03,1.78,211877.0,4884310.0,10553.64,6035333.0,No,Severe,Acceptable,65.1,92.99,37.75,48.73,10.78,42.66,309.29
2017,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,O3,174.0,2.06,211877.0,4828070.0,10408.0,6035333.0,No,Moderate,Acceptable,65.93,102.4,45.55,99.74,5.7,105.69,163.56
2017,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,PM10,451.23,2.02,226770.54,4832017.61,10534.24,6054379.83,No,Severe,Acceptable,75.59,119.14,60.04,63.58,18.5,46.57,424.16
2017,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,SO2,456.56,2.06,211877.0,4828070.0,10408.0,6035333.0,No,Severe,Acceptable,80.91,102.4,82.72,112.4,18.9,64.28,429.17
2017,Aizawl,Mizoram,Monsoon,Tlawng,Handicrafts,O3,89.46,1.1,26744.67,232599.0,3326.0,78567.0,No,Satisfactory,Acceptable,42.53,60.36,36.23,19.83,0.99,66.97,84.09
2017,Aizawl,Mizoram,Monsoon,Tlawng,Handicrafts,PM10,92.96,1.36,43858.0,232599.0,3326.0,78567.0,No,Satisfactory,Acceptable,48.34,60.76,33.14,16.67,0.8,22.64,87.38
2017,Aizawl,Mizoram,Post-Monsoon,Tlawng,Handicrafts,PM10,92.04,1.66,28460.0,232599.0,3326.0,78567.0,No,Satisfactory,Acceptable,57.4,73.3,38.74,12.18,0.99,35.41,86.52
2017,Aizawl,Mizoram,Summer,Tlawng,Handicrafts,PM10,82.07,1.34,30808.0,232599.0,3326.0,78567.0,No,Satisfactory,Acceptable,41.8,52.11,27.67,9.42,1.28,45.26,77.15
2017,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,O3,85.68,0.95,27416.0,232599.0,3326.0,78567.0,No,Satisfactory,Good,36.82,51.54,16.63,32.78,0.89,64.11,80.54
2017,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,PM10,115.0,1.15,22908.0,232599.0,3326.0,78567.0,No,Moderate,Acceptable,50.13,70.62,40.56,23.96,1.76,56.58,108.1
2017,Amaravati,Andhra Pradesh,Monsoon,Krishna,Agro-processing,O3,157.44,1.36,25829.5,127610.0,2431.0,358760.0,No,Moderate,Good,67.74,86.64,71.31,37.06,2.24,127.22,147.99
2017,Amaravati,Andhra Pradesh,Monsoon,Krishna,Agro-processing,PM10,156.39,1.14,18911.0,127610.0,2431.0,358760.0,No,Moderate,Acceptable,78.99,105.77,48.5,32.61,2.65,70.91,147.01
2017,Amaravati,Andhra Pradesh,Post-Monsoon,Krishna,Agro-processing,O3,175.22,2.5,168543.25,55875.5,79966.5,256565.25,No,Moderate,Acceptable,70.25,113.41,21.88,22.3,0.17,132.86,164.71
2017,Amaravati,Andhra Pradesh,Post-Monsoon,Krishna,Agro-processing,PM10,170.75,3.06,140801.5,33518.25,84612.0,248066.75,No,Moderate,Acceptable,77.73,123.74,25.18,20.46,0.13,112.06,160.5
2017,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,O3,156.26,1.07,13973.0,127610.0,2431.0,358760.0,No,Moderate,Acceptable,81.09,95.11,46.37,32.14,2.92,144.75,146.88
2017,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,PM10,151.91,1.08,11202.0,127610.0,2431.0,358760.0,No,Moderate,Good,82.29,103.23,69.55,50.64,3.54,22.64,142.8
2017,Amaravati,Andhra Pradesh,Winter,Krishna,Agro-processing,O3,191.0,2.65,168185.0,50519.0,97516.0,216196.0,No,Moderate,Acceptable,73.96,113.56,19.29,13.9,0.1,123.8,179.54
2017,Amaravati,Andhra Pradesh,Winter,Krishna,Agro-processing,PM10,193.01,2.48,176725.94,45205.91,101054.97,244749.0,No,Poor,Acceptable,86.97,142.99,39.59,16.05,0.21,72.14,181.43
2017,Amritsar,Punjab,Monsoon,Beas,Agro-Industry,PM10,96.8,2.68,277453.0,1795053.98,4507.3,769868.0,No,Satisfactory,Moderately Polluted,36.68,100.7,13.09,6.07,0.31,11.92,90.99
2017,Amritsar,Punjab,Monsoon,Beas,Manufacturing,PM10,122.97,2.37,253007.72,1848416.13,4549.77,768111.67,No,Satisfactory,Acceptable,50.11,134.71,18.11,4.68,0.41,11.18,115.59
2017,Amritsar,Punjab,Post-Monsoon,Beas,Agro-Industry,PM10,247.51,1.78,277453.0,1827483.0,4558.28,769868.0,No,Poor,Acceptable,114.44,236.18,27.84,6.61,1.18,23.7,232.66
2017,Amritsar,Punjab,Summer,Beas,Agro-Industry,NO2,45.0,1.61,277453.0,1827483.0,4482.0,769868.0,No,Good,Acceptable,16.38,25.27,31.72,3.28,0.0,23.22,42.3
2017,Amritsar,Punjab,Summer,Beas,Agro-Industry,O3,49.0,1.61,277453.0,1827483.0,4482.0,769868.0,No,Good,Acceptable,24.3,27.21,21.26,3.13,0.0,31.65,46.06
2017,Amritsar,Punjab,Summer,Beas,Agro-Industry,PM10,80.73,1.72,277453.0,1803875.21,4532.17,789684.67,No,Moderate,Acceptable,40.84,84.3,19.21,7.76,0.08,21.41,75.89
2017,Amritsar,Punjab,Summer,Beas,Agro-Industry,PM2.5,225.38,1.83,277453.0,1819240.62,4570.5,776786.75,No,Poor,Acceptable,411.38,126.05,17.5,11.02,0.0,19.26,211.86
2017,Amritsar,Punjab,Summer,Beas,Agro-Industry,SO2,31.0,1.72,277453.0,1761544.0,4546.0,825218.0,No,Good,Acceptable,19.52,21.88,6.02,26.24,0.43,11.53,29.14
2017,Amritsar,Punjab,Winter,Beas,Agro-Industry,NO2,174.32,0.71,25930.0,259080.0,3361.0,865024.0,No,Moderate,Good,105.84,109.32,118.85,37.26,4.05,42.56,163.86
2017,Amritsar,Punjab,Winter,Beas,Agro-Industry,PM10,213.97,1.88,277453.0,1763604.59,4611.66,769868.0,No,Moderate,Acceptable,93.51,186.81,25.16,5.95,1.75,20.43,201.13
2017,Amritsar,Punjab,Winter,Beas,Agro-Industry,SO2,52.0,1.66,277453.0,1827483.0,4508.0,769868.0,No,Satisfactory,Acceptable,12.45,13.8,8.05,16.06,0.67,11.88,48.88
2017,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,PM10,73.1,4.56,147710.48,7260449.0,4712.59,2795287.0,No,Moderate,Severely Polluted,18.12,81.11,29.74,5.12,0.88,22.19,68.71
2017,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,PM2.5,169.0,4.58,128398.67,7260449.0,4743.67,2795287.0,No,Moderate,Severely Polluted,123.85,74.26,27.93,4.81,0.88,16.4,158.86
2017,Bengaluru,Karnataka,Monsoon,Arkavathi,Power,PM10,76.43,4.42,844510.25,7225860.75,4688.0,2829627.5,No,Satisfactory,Heavily Polluted,23.97,90.04,32.18,5.2,0.73,21.66,71.84
2017,Bengaluru,Karnataka,Monsoon,Arkavathi,Power,PM2.5,108.0,4.54,629141.5,7118477.5,4705.0,2776570.0,No,Moderate,Severely Polluted,313.59,120.31,32.94,4.97,0.69,9.39,101.52
2017,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,NO2,49.0,3.51,198404.0,7333244.0,4759.0,2795287.0,No,Good,Heavily Polluted,22.05,27.3,29.82,3.15,0.75,6.75,46.06
2017,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,PM10,82.02,3.64,198404.0,7295498.44,4742.93,2840604.48,No,Satisfactory,Heavily Polluted,31.22,79.69,34.69,4.23,0.84,26.63,77.1
2017,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,PM2.5,103.17,3.64,198404.0,7296846.5,4743.5,2838986.0,No,Moderate,Heavily Polluted,110.1,59.8,29.9,4.24,0.7,33.64,96.98
2017,Bengaluru,Karnataka,Summer,Arkavathi,Agro-Industry,O3,81.5,3.92,145900.0,7260449.0,4857.5,2838986.0,No,Satisfactory,Heavily Polluted,36.66,72.92,26.17,5.44,0.44,87.5,76.61
2017,Bengaluru,Karnataka,Summer,Arkavathi,Agro-Industry,PM10,92.75,3.92,145900.0,7260449.0,4857.5,2838986.0,No,Moderate,Heavily Polluted,35.83,92.29,32.1,4.15,0.48,50.95,87.18
2017,Bengaluru,Karnataka,Summer,Arkavathi,Power,NO2,53.0,3.78,629141.5,7296846.5,4721.0,2882685.0,No,Satisfactory,Heavily Polluted,28.52,35.51,39.12,8.55,0.42,36.74,49.82
2017,Bengaluru,Karnataka,Summer,Arkavathi,Power,PM10,73.07,3.77,629141.5,7204689.18,4743.22,2832694.14,No,Satisfactory,Heavily Polluted,31.95,78.45,32.51,5.25,0.39,29.81,68.69
2017,Bengaluru,Karnataka,Summer,Arkavathi,Power,PM2.5,156.0,3.78,629141.5,7296846.5,4721.0,2882685.0,No,Moderate,Heavily Polluted,120.56,73.92,26.63,8.45,0.49,18.96,146.64
2017,Bengaluru,Karnataka,Winter,Arkavathi,Agro-Industry,NO2,92.0,3.63,145900.0,7296846.5,4720.0,2785928.5,No,Satisfactory,Heavily Polluted,53.54,49.94,87.65,3.96,0.86,24.28,86.48
2017,Bengaluru,Karnataka,Winter,Arkavathi,Agro-Industry,PM10,106.24,3.95,181283.13,7272317.75,4745.61,2792235.32,No,Satisfactory,Heavily Polluted,37.7,101.11,43.27,4.76,1.73,36.73,99.87
2017,Bengaluru,Karnataka,Winter,Arkavathi,Agro-Industry,PM2.5,107.92,3.63,145900.0,7296846.5,4720.0,2785928.5,No,Satisfactory,Heavily Polluted,95.06,68.04,51.27,3.71,0.88,31.0,101.44
2017,Bengaluru,Karnataka,Winter,Arkavathi,Power,PM10,119.18,3.72,629141.5,7118477.5,4781.0,2785928.5,No,Moderate,Acceptable,38.54,95.74,53.12,7.39,3.69,42.8,112.03
2017,Bhopal,Madhya Pradesh,Monsoon,Betwa,Manufacturing,NO2,134.16,1.01,37872.0,31776.0,11472.0,447348.0,No,Moderate,Acceptable,71.05,86.95,105.74,61.33,1.15,28.02,126.11
2017,Bhopal,Madhya Pradesh,Monsoon,Betwa,Manufacturing,O3,126.95,0.9,29414.5,31776.0,11472.0,447348.0,No,Moderate,Good,64.96,81.06,92.08,36.75,2.73,148.13,119.33
2017,Bhopal,Madhya Pradesh,Monsoon,Betwa,Manufacturing,PM10,125.34,0.72,13306.0,31776.0,11472.0,447348.0,No,Moderate,Good,76.37,82.67,67.11,62.49,3.58,27.94,117.82
2017,Bhopal,Madhya Pradesh,Post-Monsoon,Betwa,Manufacturing,O3,123.34,1.12,26061.0,31776.0,11472.0,447348.0,No,Moderate,Acceptable,57.47,94.24,100.69,26.02,2.04,181.27,115.94
2017,Bhopal,Madhya Pradesh,Post-Monsoon,Betwa,Manufacturing,PM10,173.46,0.9,39637.0,31776.0,11472.0,447348.0,No,Moderate,Good,80.56,120.24,53.49,32.11,3.42,61.68,163.05
2017,Bhopal,Madhya Pradesh,Summer,Betwa,Manufacturing,NO2,124.46,0.81,49221.0,31776.0,11472.0,447348.0,No,Moderate,Good,70.82,73.86,108.49,75.44,1.45,45.83,116.99
2017,Bhopal,Madhya Pradesh,Summer,Betwa,Manufacturing,PM10,126.53,1.46,13764.0,31776.0,11472.0,447348.0,No,Moderate,Acceptable,63.03,87.94,31.52,44.14,2.01,22.52,118.94
2017,Bhopal,Madhya Pradesh,Winter,Betwa,Manufacturing,O3,146.36,1.36,9524.0,31776.0,11472.0,447348.0,No,Moderate,Acceptable,74.81,95.62,84.36,61.3,1.83,117.48,137.58
2017,Bhopal,Madhya Pradesh,Winter,Betwa,Manufacturing,PM10,175.1,1.81,44973.0,31776.0,11472.0,447348.0,No,Moderate,Acceptable,74.5,112.91,91.49,53.86,2.17,42.61,164.59
2017,Brajrajnagar,Odisha,Monsoon,Ib,Coal/Power,NO2,107.31,1.08,47227.0,240109.0,7872.0,75806.0,No,Moderate,Acceptable,51.25,68.35,129.47,76.23,4.45,30.66,100.87
2017,Brajrajnagar,Odisha,Monsoon,Ib,Coal/Power,O3,108.7,1.04,34768.67,240109.0,7872.0,75806.0,No,Moderate,Acceptable,50.42,65.38,48.51,35.19,1.82,128.32,102.18
2017,Brajrajnagar,Odisha,Post-Monsoon,Ib,Coal/Power,O3,113.33,1.85,37926.0,240109.0,7872.0,75806.0,No,Moderate,Acceptable,42.88,80.91,57.29,63.48,0.54,115.49,106.53
2017,Brajrajnagar,Odisha,Post-Monsoon,Ib,Coal/Power,PM10,140.1,1.47,19187.0,240109.0,7872.0,75806.0,No,Moderate,Acceptable,78.05,100.59,83.97,65.66,4.41,27.86,131.69
2017,Brajrajnagar,Odisha,Summer,Ib,Coal/Power,NO2,106.9,1.62,17461.0,240109.0,7872.0,75806.0,No,Moderate,Acceptable,46.21,69.07,126.83,6.94,4.83,118.03,100.49
2017,Brajrajnagar,Odisha,Summer,Ib,Coal/Power,O3,112.88,0.82,46541.5,240109.0,7872.0,75806.0,No,Moderate,Good,50.96,71.82,62.88,60.52,2.37,148.33,106.11
2017,Brajrajnagar,Odisha,Winter,Ib,Coal/Power,O3,121.5,1.4,41152.5,240109.0,7872.0,75806.0,No,Moderate,Acceptable,68.56,86.9,99.8,86.24,3.82,171.0,114.21
2017,Brajrajnagar,Odisha,Winter,Ib,Coal/Power,PM10,201.64,4.58,890442.0,176582.28,22203.4,74094.68,No,Moderate,Moderately Polluted,96.21,161.89,13.14,5.84,2.55,6.61,189.54
2017,Chandigarh,Chandigarh,Monsoon,Sukhna,Manufacturing,O3,110.0,0.75,42467.5,259080.0,3361.0,1232614.0,No,Moderate,Good,61.32,75.88,57.6,24.36,2.84,94.14,103.4
2017,Chandigarh,Chandigarh,Monsoon,Sukhna,Manufacturing,PM10,110.99,1.22,17324.5,259080.0,3361.0,1232614.0,No,Moderate,Acceptable,62.38,81.42,72.79,43.6,2.17,50.42,104.33
2017,Chandigarh,Chandigarh,Post-Monsoon,Sukhna,Manufacturing,NO2,117.46,1.5,29745.0,259080.0,3361.0,1232614.0,No,Moderate,Acceptable,46.49,68.8,83.47,20.38,3.21,54.61,110.41
2017,Chandigarh,Chandigarh,Post-Monsoon,Sukhna,Manufacturing,PM10,151.65,0.66,51650.0,259080.0,3361.0,1232614.0,No,Moderate,Good,65.52,105.68,74.89,26.87,3.28,13.88,142.55
2017,Chandigarh,Chandigarh,Summer,Sukhna,Manufacturing,NO2,114.64,0.9,41903.0,259080.0,3361.0,1232614.0,No,Moderate,Good,70.87,73.19,94.19,57.59,0.22,47.31,107.76
2017,Chandigarh,Chandigarh,Summer,Sukhna,Manufacturing,O3,113.5,0.84,25302.5,259080.0,3361.0,1232614.0,No,Moderate,Good,58.44,75.96,79.03,10.43,2.1,110.52,106.69
2017,Chandigarh,Chandigarh,Winter,Sukhna,Manufacturing,NO2,134.58,0.69,32753.0,259080.0,3361.0,1232614.0,No,Moderate,Good,65.29,77.0,87.59,35.06,2.07,45.89,126.51
2017,Chandigarh,Chandigarh,Winter,Sukhna,Manufacturing,PM10,151.26,1.2,39052.0,259080.0,3361.0,1232614.0,No,Moderate,Acceptable,75.16,94.32,14.46,9.52,3.36,65.79,142.18
2017,Chennai,Tamil Nadu,Monsoon,Cooum,Manufacturing,O3,103.4,4.89,179858.85,5500118.95,28510.8,19006219.3,No,Satisfactory,Severely Polluted,36.97,37.78,11.04,5.25,0.23,45.51,97.2
2017,Chennai,Tamil Nadu,Monsoon,Cooum,Manufacturing,PM10,79.03,4.87,198683.83,5557914.8,28288.31,19058282.09,No,Satisfactory,Severely Polluted,31.78,41.77,10.63,7.23,0.24,25.28,74.29
2017,Chennai,Tamil Nadu,Monsoon,Cooum,Manufacturing,PM2.5,95.95,4.9,167512.47,5455295.16,28558.14,18993856.94,No,Satisfactory,Severely Polluted,52.0,35.62,13.45,6.24,0.13,24.66,90.19
2017,Chennai,Tamil Nadu,Monsoon,Cooum,Manufacturing,SO2,81.0,4.84,219779.0,5621253.5,28039.0,19121116.5,No,Satisfactory,Severely Polluted,44.9,45.52,15.34,50.51,0.25,30.37,76.14
2017,Chennai,Tamil Nadu,Post-Monsoon,Cooum,Manufacturing,O3,114.0,4.68,173805.0,5361316.5,28308.0,18977495.0,No,Moderate,Severely Polluted,58.59,52.0,25.92,10.73,0.64,65.06,107.16
2017,Chennai,Tamil Nadu,Post-Monsoon,Cooum,Manufacturing,PM10,80.49,4.6,156429.53,5361316.5,28644.62,18977495.0,No,Satisfactory,Severely Polluted,35.15,62.92,20.7,11.96,0.7,23.58,75.66
2017,Chennai,Tamil Nadu,Post-Monsoon,Cooum,Manufacturing,PM2.5,162.92,4.64,164140.54,5361316.5,28495.23,18977495.0,No,Satisfactory,Severely Polluted,88.53,58.07,22.81,13.87,0.65,30.39,153.14
2017,Chennai,Tamil Nadu,Summer,Cooum,Manufacturing,O3,98.0,4.38,173805.0,5485338.0,28814.0,18977495.0,No,Satisfactory,Heavily Polluted,27.98,31.58,10.39,4.72,0.03,33.12,92.12
2017,Chennai,Tamil Nadu,Summer,Cooum,Manufacturing,PM10,110.52,4.81,173805.0,5485338.0,28568.71,18977495.0,No,Satisfactory,Heavily Polluted,55.3,170.47,12.13,6.54,0.08,37.07,103.89
2017,Chennai,Tamil Nadu,Summer,Cooum,Manufacturing,PM2.5,119.48,4.38,173805.0,5485338.0,28814.0,18977495.0,No,Moderate,Heavily Polluted,68.25,31.58,11.74,3.37,0.04,23.81,112.31
2017,Chennai,Tamil Nadu,Winter,Cooum,Manufacturing,O3,102.67,4.6,173805.0,5485338.0,28358.25,18823386.0,No,Moderate,Severely Polluted,49.94,60.58,18.12,8.44,0.1,68.19,96.51
2017,Chennai,Tamil Nadu,Winter,Cooum,Manufacturing,PM10,90.65,4.48,173805.0,5485338.0,28533.47,18688540.62,No,Moderate,Severely Polluted,46.86,61.4,16.21,6.8,0.17,30.13,85.21
2017,Chennai,Tamil Nadu,Winter,Cooum,Manufacturing,PM2.5,154.42,4.44,173805.0,5485338.0,28591.88,18643592.17,No,Moderate,Severely Polluted,85.45,61.68,18.66,6.87,0.09,40.41,145.15
2017,Coimbatore,Tamil Nadu,Monsoon,Noyyal,Manufacturing,O3,144.47,1.19,28480.33,53497.0,4750.0,6135718.0,No,Moderate,Acceptable,71.2,92.05,64.44,47.51,2.35,127.45,135.8
2017,Coimbatore,Tamil Nadu,Monsoon,Noyyal,Manufacturing,PM10,131.97,1.49,46828.0,53497.0,4750.0,6135718.0,No,Moderate,Acceptable,66.07,90.02,18.59,45.17,1.38,84.05,124.05
2017,Coimbatore,Tamil Nadu,Post-Monsoon,Noyyal,Manufacturing,O3,161.81,1.08,14997.0,53497.0,4750.0,6135718.0,No,Moderate,Acceptable,82.12,105.52,52.4,35.62,1.54,154.43,152.1
2017,Coimbatore,Tamil Nadu,Summer,Noyyal,Manufacturing,O3,138.33,0.97,47580.0,53497.0,4750.0,6135718.0,No,Moderate,Good,59.24,87.24,83.64,27.32,0.6,135.14,130.03
2017,Coimbatore,Tamil Nadu,Summer,Noyyal,Manufacturing,PM10,144.78,1.12,19416.0,53497.0,4750.0,6135718.0,No,Moderate,Good,61.76,92.1,44.21,26.96,1.3,84.77,136.09
2017,Coimbatore,Tamil Nadu,Winter,Noyyal,Manufacturing,O3,187.12,0.88,39712.0,53497.0,4750.0,6135718.0,No,Moderate,Good,75.92,104.07,53.24,64.55,2.88,140.25,175.89
2017,Coimbatore,Tamil Nadu,Winter,Noyyal,Manufacturing,PM10,163.96,0.98,9436.5,53497.0,4750.0,6135718.0,No,Moderate,Acceptable,77.38,106.48,89.53,30.54,2.38,50.18,154.12
2017,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,NO2,96.25,5.74,229898.12,11237930.25,12120.5,3002818.0,No,Satisfactory,Severely Polluted,37.31,94.51,116.42,9.63,0.0,41.82,90.48
2017,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,O3,92.0,5.69,285496.0,11250796.0,12176.0,3002818.0,No,Satisfactory,Severely Polluted,11.81,18.59,22.4,10.79,0.32,24.88,86.48
2017,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,PM10,101.19,5.73,239205.14,11237930.25,12135.7,3002818.0,No,Moderate,Severely Polluted,46.45,133.2,43.86,10.45,0.15,37.49,95.12
2017,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,PM2.5,149.0,5.74,246721.0,11250796.0,12117.0,3002818.0,No,Moderate,Severely Polluted,116.12,96.81,19.37,9.27,0.0,40.01,140.06
2017,Delhi,Delhi,Post-Monsoon,Yamuna,Manufacturing,PM10,341.9,5.61,245199.5,11227940.75,12287.75,3012355.75,No,Moderate,Severely Polluted,193.58,284.9,53.83,17.54,1.3,55.88,321.39
2017,Delhi,Delhi,Post-Monsoon,Yamuna,Manufacturing,PM2.5,497.0,5.62,224290.5,11199333.0,12364.5,3002818.0,No,Severe,Severely Polluted,426.52,387.13,54.76,36.85,1.06,41.14,467.18
2017,Delhi,Delhi,Summer,Yamuna,Manufacturing,PM10,304.7,5.64,239406.71,11224986.54,12389.36,2969456.33,No,Very Poor,Severely Polluted,118.72,292.83,69.36,32.83,0.66,39.84,286.42
2017,Delhi,Delhi,Winter,Yamuna,Manufacturing,PM10,340.25,5.62,253962.11,11231574.88,12291.79,3002818.0,No,Very Poor,Severely Polluted,176.89,299.61,64.47,20.29,1.15,41.62,319.83
2017,Delhi,Delhi,Winter,Yamuna,Manufacturing,PM2.5,402.86,5.65,246721.0,11250796.0,12377.57,3002818.0,No,Very Poor,Severely Polluted,311.74,174.92,55.2,15.34,0.27,39.79,378.69
2017,Ernakulam,Kerala,Monsoon,Periyar,Shipping/Refinery,O3,209.33,1.05,11563.0,90081.0,7431.0,668780.0,No,Poor,Acceptable,108.8,119.0,11.01,6.49,2.8,147.84,196.77
2017,Ernakulam,Kerala,Monsoon,Periyar,Shipping/Refinery,PM10,206.23,1.18,38803.0,90081.0,7431.0,668780.0,No,Poor,Acceptable,89.64,131.29,30.05,42.9,2.61,68.24,193.86
2017,Ernakulam,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,PM10,237.5,1.19,44021.5,90081.0,7431.0,668780.0,No,Poor,Acceptable,107.43,159.0,50.4,54.04,2.63,120.42,223.25
2017,Ernakulam,Kerala,Summer,Periyar,Shipping/Refinery,O3,205.88,1.14,26994.5,90081.0,7431.0,668780.0,No,Poor,Acceptable,118.72,113.68,20.6,34.62,2.37,137.24,193.53
2017,Ernakulam,Kerala,Summer,Periyar,Shipping/Refinery,PM10,216.85,2.07,34744.0,90081.0,7431.0,668780.0,No,Poor,Polluted,116.55,148.16,29.03,42.44,2.79,19.98,203.84
2017,Ernakulam,Kerala,Winter,Periyar,Shipping/Refinery,PM10,241.32,1.23,40936.5,90081.0,7431.0,668780.0,No,Poor,Acceptable,106.96,160.01,58.54,48.83,3.08,85.14,226.84
2017,Ernakulam,Kerala,Winter,Periyar,Shipping/Refinery,PM2.5,266.86,0.79,9051.0,90081.0,7431.0,668780.0,No,Poor,Good,157.14,154.0,79.74,36.73,2.39,44.08,250.85
2017,Gurugram,Haryana,Monsoon,Sahibi,Automobile,PM10,148.83,3.48,753427.54,149679.74,212428.8,2099345.78,No,Poor,Acceptable,56.9,89.97,21.67,6.23,0.76,23.73,139.9
2017,Gurugram,Haryana,Monsoon,Sahibi,Automobile,PM2.5,290.52,3.44,774325.04,163901.87,221797.94,2114660.26,No,Very Poor,Moderately Polluted,264.91,94.36,18.43,5.47,0.69,26.19,273.09
2017,Gurugram,Haryana,Post-Monsoon,Sahibi,Automobile,PM10,290.37,3.37,756967.72,153970.3,225230.0,2199562.0,No,Poor,Acceptable,139.09,242.07,23.99,8.07,1.34,32.1,272.95
2017,Gurugram,Haryana,Post-Monsoon,Sahibi,Automobile,PM2.5,488.29,3.52,770470.57,148829.0,228299.71,2145753.0,No,Severe,Acceptable,374.49,256.12,24.02,9.74,2.08,28.08,458.99
2017,Gurugram,Haryana,Summer,Sahibi,Automobile,PM10,237.78,3.39,768993.71,148513.0,235028.16,2139260.59,No,Very Poor,Acceptable,99.95,159.33,16.0,12.38,0.56,51.42,223.51
2017,Gurugram,Haryana,Summer,Sahibi,Automobile,PM2.5,348.59,3.48,771437.85,141790.26,240072.32,2184999.94,No,Very Poor,Acceptable,234.75,164.86,20.94,15.1,0.58,47.13,327.67
2017,Gurugram,Haryana,Winter,Sahibi,Automobile,NO2,443.0,3.08,1027485.0,169481.0,257070.0,1867941.0,No,Severe,Acceptable,289.36,176.06,362.21,11.09,1.16,17.89,416.42
2017,Gurugram,Haryana,Winter,Sahibi,Automobile,PM10,308.36,3.52,766943.25,145740.26,219366.67,2128774.87,No,Very Poor,Acceptable,148.64,238.57,14.48,6.86,2.91,24.41,289.86
2017,Gurugram,Haryana,Winter,Sahibi,Automobile,PM2.5,401.0,3.56,745077.35,150926.5,237997.05,2125988.25,No,Severe,Acceptable,261.74,209.01,11.39,7.82,11.95,18.11,376.94
2017,Guwahati,Assam,Monsoon,Brahmaputra,Agro-Industry,O3,187.08,1.09,26744.67,232599.0,3326.0,224033.0,No,Moderate,Acceptable,97.51,129.4,81.0,42.4,2.13,146.18,175.86
2017,Guwahati,Assam,Monsoon,Brahmaputra,Agro-Industry,PM10,198.78,1.32,43858.0,232599.0,3326.0,224033.0,No,Moderate,Acceptable,98.42,140.55,69.64,35.19,1.82,50.96,186.85
2017,Guwahati,Assam,Post-Monsoon,Brahmaputra,Agro-Industry,PM10,206.82,1.69,28460.0,232599.0,3326.0,224033.0,No,Moderate,Acceptable,118.41,148.24,88.38,27.48,2.26,81.46,194.41
2017,Guwahati,Assam,Summer,Brahmaputra,Agro-Industry,PM10,183.64,1.43,36657.5,232599.0,3326.0,224033.0,No,Moderate,Acceptable,93.58,119.66,69.12,14.93,3.45,98.82,172.62
2017,Guwahati,Assam,Summer,Brahmaputra,Agro-Industry,PM2.5,199.36,1.15,19109.0,232599.0,3326.0,224033.0,No,Moderate,Acceptable,111.44,108.98,48.19,29.88,1.67,98.52,187.4
2017,Guwahati,Assam,Winter,Brahmaputra,Agro-Industry,O3,192.58,0.92,27416.0,232599.0,3326.0,224033.0,No,Moderate,Good,76.32,120.53,36.25,65.0,2.07,139.09,181.03
2017,Guwahati,Assam,Winter,Brahmaputra,Agro-Industry,PM10,253.12,1.12,22908.0,232599.0,3326.0,224033.0,No,Poor,Acceptable,111.72,152.18,89.81,49.42,3.78,126.38,237.93
