Year,City,State,Season,River_Name,Industry_Sector,Avg_AQI,Avg_Water_Contamination,Avg_Industrial_Emission,Avg_Vehicular_Emission,Avg_GDP,Avg_Population,Water_Quality_Status,AQI_Bucket
2018,Amritsar,Punjab,Post-Monsoon,Beas,Agro-Industry,145.57,1.81,275726.0,1942771.0,859516.0,4543.0,Acceptable,Poor
2018,Amritsar,Punjab,Post-Monsoon,Beas,Power,127.29,1.56,959749.0,1943297.5,829194.0,4606.0,Acceptable,Satisfactory
2018,Amritsar,Punjab,Summer,Beas,Agro-Industry,103.02,1.71,264385.5,1942771.0,859516.0,4577.3,Acceptable,Moderate
2018,Amritsar,Punjab,Summer,Beas,Manufacturing,148.32,1.77,275726.0,1921625.5,864309.0,4700.0,Acceptable,Moderate
2018,Amritsar,Punjab,Winter,Beas,Agro-Industry,156.74,1.63,275726.0,1942771.0,859516.0,4604.0,Acceptable,Very Poor
2018,Amritsar,Punjab,Winter,Beas,Manufacturing,129.35,1.8,275726.0,1921625.5,864309.0,4603.0,Acceptable,Moderate
2018,Amritsar,Punjab,Winter,Beas,Power,129.39,1.44,1643772.0,1943824.0,798872.0,4520.0,Acceptable,Moderate
2018,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,68.22,4.57,225443.0,7458218.0,3145473.55,4810.11,Severely Polluted,Satisfactory
2018,Bengaluru,Karnataka,Monsoon,Arkavathi,Power,62.84,4.66,225443.0,7458218.0,3162947.5,4866.0,Severely Polluted,Satisfactory
2018,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,104.2,4.04,152136.5,7511319.0,3226581.5,4815.0,Heavily Polluted,Satisfactory
2018,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Power,94.71,3.96,629366.5,7458218.0,3162947.5,4806.0,Heavily Polluted,Satisfactory
2018,Bengaluru,Karnataka,Summer,Arkavathi,Agro-Industry,90.96,3.97,201538.71,7355739.0,3214242.0,4794.91,Heavily Polluted,Satisfactory
2018,Bengaluru,Karnataka,Winter,Arkavathi,Agro-Industry,100.97,4.03,225443.0,7458218.0,3214242.0,4812.41,Heavily Polluted,Satisfactory
2018,Bengaluru,Karnataka,Winter,Arkavathi,Power,97.58,4.04,629366.5,7511319.0,3226581.5,4792.0,Heavily Polluted,Satisfactory
2018,Bhopal,Madhya Pradesh,Monsoon,Betwa,Manufacturing,125.9,1.14,11691.0,29341.0,474189.0,11429.0,Good,Moderate
2018,Bhopal,Madhya Pradesh,Post-Monsoon,Betwa,Manufacturing,143.19,1.16,8563.5,29341.0,474189.0,11429.0,Acceptable,Moderate
2018,Bhopal,Madhya Pradesh,Summer,Betwa,Manufacturing,126.92,1.2,24876.33,29341.0,474189.0,11429.0,Acceptable,Moderate
2018,Bhopal,Madhya Pradesh,Winter,Betwa,Manufacturing,150.26,1.27,37099.0,29341.0,474189.0,11429.0,Acceptable,Moderate
2018,Brajrajnagar,Odisha,Monsoon,Ib,Coal/Power,94.82,4.18,868445.91,180598.53,71705.81,22360.92,Acceptable,Moderate
2018,Brajrajnagar,Odisha,Post-Monsoon,Ib,Coal/Power,143.92,4.21,875625.25,171383.93,72421.59,22234.18,Acceptable,Moderate
2018,Brajrajnagar,Odisha,Summer,Ib,Coal/Power,179.57,4.28,843234.73,174052.72,71284.78,22875.63,Acceptable,Moderate
2018,Brajrajnagar,Odisha,Winter,Ib,Coal/Power,213.39,4.36,908188.67,176439.57,71238.08,22131.16,Moderately Polluted,Poor
2018,Chandigarh,Chandigarh,Monsoon,Sukhna,Manufacturing,112.44,0.96,25017.25,257725.0,1306571.0,3337.0,Acceptable,Moderate
2018,Chandigarh,Chandigarh,Post-Monsoon,Sukhna,Manufacturing,124.84,1.08,27506.5,257725.0,1306571.0,3337.0,Acceptable,Moderate
2018,Chandigarh,Chandigarh,Summer,Sukhna,Manufacturing,106.25,1.19,30514.0,257725.0,1306571.0,3337.0,Acceptable,Moderate
2018,Chandigarh,Chandigarh,Winter,Sukhna,Manufacturing,133.08,0.93,33616.67,257725.0,1306571.0,3337.0,Good,Moderate
2018,Chennai,Tamil Nadu,Monsoon,Cooum,Manufacturing,93.23,4.93,154152.46,5858442.39,19170755.57,29284.32,Severely Polluted,Satisfactory
2018,Chennai,Tamil Nadu,Post-Monsoon,Cooum,Manufacturing,111.31,4.38,158599.75,5882111.64,19101291.84,29365.68,Heavily Polluted,Satisfactory
2018,Chennai,Tamil Nadu,Summer,Cooum,Manufacturing,87.1,4.75,162888.16,5866518.11,19132402.48,29528.43,Severely Polluted,Poor
2018,Chennai,Tamil Nadu,Winter,Cooum,Manufacturing,136.97,4.79,172220.0,5831906.96,19178526.0,28838.21,Severely Polluted,Satisfactory
2018,Coimbatore,Tamil Nadu,Monsoon,Noyyal,Manufacturing,145.2,1.4,28842.75,56889.0,6503861.0,4810.0,Acceptable,Moderate
2018,Coimbatore,Tamil Nadu,Post-Monsoon,Noyyal,Manufacturing,164.06,1.03,26734.0,56889.0,6503861.0,4810.0,Good,Moderate
2018,Coimbatore,Tamil Nadu,Summer,Noyyal,Manufacturing,145.53,1.28,37951.0,56889.0,6503861.0,4810.0,Good,Moderate
2018,Coimbatore,Tamil Nadu,Winter,Noyyal,Manufacturing,172.06,1.08,24277.0,56889.0,6503861.0,4810.0,Acceptable,Moderate
2018,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,144.74,5.81,257111.31,12403092.2,2995521.89,12427.0,Severely Polluted,Moderate
2018,Delhi,Delhi,Post-Monsoon,Yamuna,Manufacturing,328.11,5.62,254798.94,12470009.9,3048100.39,12326.06,Severely Polluted,Moderate
2018,Delhi,Delhi,Summer,Yamuna,Manufacturing,238.25,5.6,245327.11,12463640.11,3002986.32,12315.95,Severely Polluted,Poor
2018,Delhi,Delhi,Winter,Yamuna,Manufacturing,348.34,5.65,258638.08,12451106.0,3010631.14,12235.54,Severely Polluted,Severe
2018,Ernakulam,Kerala,Monsoon,Periyar,Shipping/Refinery,204.13,1.38,28134.25,84198.0,708907.0,7327.0,Acceptable,Poor
2018,Ernakulam,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,239.59,1.17,14738.0,84198.0,708907.0,7327.0,Acceptable,Poor
2018,Ernakulam,Kerala,Summer,Periyar,Shipping/Refinery,203.88,0.94,16915.0,84198.0,708907.0,7327.0,Acceptable,Poor
2018,Ernakulam,Kerala,Winter,Periyar,Shipping/Refinery,239.9,1.05,26957.33,84198.0,708907.0,7327.0,Acceptable,Poor
2018,Gurugram,Haryana,Monsoon,Sahibi,Automobile,156.07,3.48,809356.09,150282.25,2009570.0,229407.53,Moderately Polluted,Poor
2018,Gurugram,Haryana,Post-Monsoon,Sahibi,Automobile,315.52,3.39,771955.7,148537.56,2133950.18,228055.77,Acceptable,Moderate
2018,Gurugram,Haryana,Summer,Sahibi,Automobile,200.01,3.52,788927.24,144142.12,2134265.7,222498.15,Acceptable,Poor
2018,Gurugram,Haryana,Winter,Sahibi,Automobile,307.84,3.54,803219.63,149412.84,2104882.88,224581.81,Acceptable,Severe
2018,Guwahati,Assam,Monsoon,Brahmaputra,Agro-Industry,195.27,0.97,38241.0,235546.0,237475.0,3378.0,Acceptable,Moderate
2018,Guwahati,Assam,Post-Monsoon,Brahmaputra,Agro-Industry,218.22,1.03,28031.5,235546.0,237475.0,3378.0,Acceptable,Moderate
2018,Guwahati,Assam,Summer,Brahmaputra,Agro-Industry,191.14,1.12,30606.0,235546.0,237475.0,3378.0,Good,Moderate
2018,Guwahati,Assam,Winter,Brahmaputra,Agro-Industry,229.95,1.14,24408.0,235546.0,237475.0,3378.0,Acceptable,Poor
2018,Hyderabad,Telangana,Monsoon,Musi,Manufacturing,62.28,4.31,320319.76,6786816.5,8285499.48,20491.61,Heavily Polluted,Satisfactory
2018,Hyderabad,Telangana,Monsoon,Musi,Power,65.6,4.22,610716.0,6807004.5,8345746.0,20299.0,Heavily Polluted,Moderate
2018,Hyderabad,Telangana,Post-Monsoon,Musi,Manufacturing,110.51,3.94,328536.47,6804164.0,8264667.34,20161.98,Heavily Polluted,Moderate
2018,Hyderabad,Telangana,Summer,Musi,Manufacturing,102.76,3.98,357539.0,6804164.0,8283988.65,20124.15,Heavily Polluted,Moderate
2018,Hyderabad,Telangana,Winter,Musi,Chemical,133.32,3.66,357539.0,6804164.0,8230488.0,20227.5,Heavily Polluted,Moderate
2018,Hyderabad,Telangana,Winter,Musi,Power,128.51,3.66,477690.8,6805512.03,8348072.78,20246.49,Heavily Polluted,Moderate
2018,Jaipur,Rajasthan,Monsoon,Banas,Manufacturing,121.07,3.29,235884.75,3750484.93,2196019.48,6846.53,Moderately Polluted,Moderate
2018,Jaipur,Rajasthan,Post-Monsoon,Banas,Manufacturing,162.89,2.7,229555.5,3749969.0,2195902.5,6803.95,Moderately Polluted,Moderate
2018,Jaipur,Rajasthan,Summer,Banas,Manufacturing,150.79,2.78,225427.73,3749969.0,2195902.5,6834.22,Moderately Polluted,Moderate
2018,Jaipur,Rajasthan,Winter,Banas,Manufacturing,179.78,2.62,216897.0,3708705.71,2205258.26,6818.5,Moderately Polluted,Poor
2018,Jorapokhar,Jharkhand,Monsoon,Damodar,Mining/Coal,103.96,5.01,1239006.67,238638.65,56098.71,30567.35,Moderately Polluted,Moderate
2018,Jorapokhar,Jharkhand,Post-Monsoon,Damodar,Mining/Coal,268.11,5.04,1265018.23,231419.59,57664.44,29427.89,Moderately Polluted,Moderate
2018,Jorapokhar,Jharkhand,Summer,Damodar,Mining/Coal,131.77,4.97,1244392.78,239912.93,55420.21,30256.62,Moderately Polluted,Moderate
2018,Jorapokhar,Jharkhand,Winter,Damodar,Mining/Coal,207.23,5.03,1266091.4,251006.64,58793.19,30767.84,Moderately Polluted,Moderate
2018,Kochi,Kerala,Monsoon,Periyar,Shipping/Refinery,220.42,1.36,28134.25,84198.0,856729.0,7327.0,Acceptable,Poor
2018,Kochi,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,252.44,1.18,14738.0,84198.0,856729.0,7327.0,Acceptable,Poor
2018,Kochi,Kerala,Summer,Periyar,Shipping/Refinery,222.03,0.95,16915.0,84198.0,856729.0,7327.0,Acceptable,Poor
2018,Kochi,Kerala,Winter,Periyar,Shipping/Refinery,265.77,1.03,26957.33,84198.0,856729.0,7327.0,Acceptable,Poor
2018,Kolkata,West Bengal,Monsoon,Hooghly,Manufacturing,67.31,4.49,174737.0,4303545.0,12322723.5,26786.03,Heavily Polluted,Satisfactory
2018,Kolkata,West Bengal,Post-Monsoon,Hooghly,Manufacturing,222.38,3.65,364110.92,4286107.21,12152866.59,26606.56,Heavily Polluted,Moderate
2018,Kolkata,West Bengal,Summer,Hooghly,Manufacturing,74.08,4.14,171665.34,4223248.26,12228759.88,26182.02,Acceptable,Poor
2018,Kolkata,West Bengal,Winter,Hooghly,Manufacturing,332.8,3.55,515155.45,4074893.67,12421909.52,25730.2,Good,Poor
2018,Lucknow,Uttar Pradesh,Monsoon,Gomti,Agro-Industry,119.65,2.38,190081.89,2810681.11,1075136.17,1985.98,Acceptable,Moderate
2018,Lucknow,Uttar Pradesh,Post-Monsoon,Gomti,Agro-Industry,307.39,2.43,186542.82,2849657.0,1108821.0,2006.36,Acceptable,Moderate
2018,Lucknow,Uttar Pradesh,Summer,Gomti,Agro-Industry,224.79,1.81,182333.96,2839252.79,1095879.51,1998.97,Acceptable,Poor
2018,Lucknow,Uttar Pradesh,Winter,Gomti,Agro-Industry,347.76,1.56,178426.1,2809173.82,1102206.46,1994.53,Acceptable,Very Poor
2018,Mumbai,Maharashtra,Monsoon,Ulhas,Manufacturing,78.06,4.07,119013.83,9042041.18,23664289.24,22622.3,Heavily Polluted,Satisfactory
2018,Mumbai,Maharashtra,Post-Monsoon,Ulhas,Manufacturing,136.98,3.84,119577.61,9045587.32,23619454.61,22340.57,Heavily Polluted,Moderate
2018,Mumbai,Maharashtra,Summer,Ulhas,Manufacturing,94.16,3.74,119998.27,8935657.0,23234340.45,22626.57,Heavily Polluted,Moderate
2018,Mumbai,Maharashtra,Winter,Ulhas,Manufacturing,156.64,3.6,119133.74,9010165.33,23620983.36,22532.56,Heavily Polluted,Moderate
2018,Patna,Bihar,Monsoon,Ganga,Agro-Industry,124.56,4.59,236144.0,2248142.27,461131.75,1944.89,Severely Polluted,Poor
2018,Patna,Bihar,Monsoon,Ganga,Manufacturing,95.13,4.62,143965.0,2171306.0,460019.0,2002.5,Heavily Polluted,Moderate
2018,Patna,Bihar,Post-Monsoon,Ganga,Manufacturing,367.2,4.02,51786.0,2095374.0,460019.0,1940.0,Heavily Polluted,Very Poor
2018,Patna,Bihar,Post-Monsoon,Ganga,Power,249.9,4.34,704781.0,2247238.0,448471.5,1976.0,Heavily Polluted,Moderate
2018,Patna,Bihar,Summer,Ganga,Agro-Industry,214.75,3.59,236144.0,2247238.0,460019.0,1976.84,Heavily Polluted,Very Poor
2018,Patna,Bihar,Winter,Ganga,Agro-Industry,406.35,3.83,236144.0,2247238.0,460019.0,1925.0,Heavily Polluted,Very Poor
2018,Patna,Bihar,Winter,Ganga,Manufacturing,340.8,4.34,187710.97,2207341.53,460019.0,1970.76,Heavily Polluted,Very Poor
2018,Shillong,Meghalaya,Monsoon,Umiam,Handicrafts,94.77,0.98,38241.0,235546.0,141053.0,3378.0,Acceptable,Satisfactory
2018,Shillong,Meghalaya,Post-Monsoon,Umiam,Handicrafts,105.99,1.01,28031.5,235546.0,141053.0,3378.0,Acceptable,Satisfactory
2018,Shillong,Meghalaya,Summer,Umiam,Handicrafts,97.0,1.13,30606.0,235546.0,141053.0,3378.0,Good,Satisfactory
2018,Shillong,Meghalaya,Winter,Umiam,Handicrafts,113.52,1.14,24408.0,235546.0,141053.0,3378.0,Acceptable,Moderate
2018,Talcher,Odisha,Monsoon,Brahmani,Thermal Power,98.68,4.65,2556990.42,512480.41,137405.17,38679.93,Moderately Polluted,Moderate
2018,Talcher,Odisha,Post-Monsoon,Brahmani,Thermal Power,197.23,4.89,2721017.67,477431.52,128397.11,39180.1,Moderately Polluted,Good
2018,Talcher,Odisha,Summer,Brahmani,Thermal Power,169.18,4.7,2600447.84,497547.57,135014.53,38309.14,Moderately Polluted,Very Poor
2018,Talcher,Odisha,Winter,Brahmani,Thermal Power,305.46,4.76,2651143.37,504133.19,139041.61,37627.83,Moderately Polluted,Very Poor
2018,Thiruvananthapuram,Kerala,Monsoon,Karamana,IT/Electronics,61.39,2.31,253844.94,49113.23,619092.95,255082.32,Acceptable,Satisfactory
2018,Thiruvananthapuram,Kerala,Post-Monsoon,Karamana,IT/Electronics,84.26,2.27,254296.75,49196.23,662479.61,257777.11,Acceptable,Satisfactory
2018,Thiruvananthapuram,Kerala,Summer,Karamana,IT/Electronics,76.09,2.34,257099.17,50915.5,636429.68,257610.03,Acceptable,Satisfactory
2018,Thiruvananthapuram,Kerala,Winter,Karamana,IT/Electronics,119.99,2.36,255400.82,50822.48,605487.82,244617.58,Acceptable,Moderate
2018,Visakhapatnam,Andhra Pradesh,Monsoon,Gosthani,Manufacturing,98.89,3.65,206493.52,2123626.29,174006.46,573.15,Heavily Polluted,Moderate
2018,Visakhapatnam,Andhra Pradesh,Monsoon,Gosthani,Mining,96.27,3.89,223070.0,2128604.0,172195.0,581.0,Heavily Polluted,Satisfactory
2018,Visakhapatnam,Andhra Pradesh,Post-Monsoon,Gosthani,Manufacturing,118.6,2.86,223070.0,2128604.0,172195.0,576.0,Moderately Polluted,Good
2018,Visakhapatnam,Andhra Pradesh,Post-Monsoon,Gosthani,Power,141.61,3.24,515480.5,2146121.5,170444.5,579.5,Moderately Polluted,Moderate
2018,Visakhapatnam,Andhra Pradesh,Summer,Gosthani,Manufacturing,75.28,2.89,223070.0,2128604.0,172195.0,572.0,Moderately Polluted,Moderate
2018,Visakhapatnam,Andhra Pradesh,Summer,Gosthani,Mining,97.5,3.05,223070.0,2128604.0,172195.0,585.0,Moderately Polluted,Moderate
2018,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Manufacturing,166.19,2.99,223070.0,2128604.0,172195.0,577.0,Moderately Polluted,Moderate
2018,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Mining,151.39,3.03,223070.0,2128604.0,172195.0,569.5,Moderately Polluted,Moderate
2018,Visakhapatnam,Andhra Pradesh,Winter,Gosthani,Power,217.03,3.04,515480.5,2146121.5,170444.5,572.0,Moderately Polluted,Moderate
2019,Ahmedabad,Gujarat,Monsoon,Sabarmati,Chemical,461.26,2.49,175679.95,5913800.19,6630181.36,10737.11,Moderately Polluted,Severe
2019,Ahmedabad,Gujarat,Post-Monsoon,Sabarmati,Chemical,534.84,1.92,187990.0,5946168.0,6658392.0,10852.18,Acceptable,Poor
2019,Ahmedabad,Gujarat,Summer,Sabarmati,Chemical,529.83,1.9,183752.94,5917552.98,6633452.16,10817.88,Acceptable,Very Poor
2019,Ahmedabad,Gujarat,Winter,Sabarmati,Chemical,535.73,1.94,192879.02,5935231.24,6664792.25,10782.21,Acceptable,Severe
2019,Aizawl,Mizoram,Monsoon,Tlawng,Handicrafts,84.68,1.34,24162.0,237246.0,88277.0,3408.0,Acceptable,Satisfactory
2019,Aizawl,Mizoram,Post-Monsoon,Tlawng,Handicrafts,101.62,0.98,30641.0,237246.0,88277.0,3408.0,Good,Satisfactory
2019,Aizawl,Mizoram,Summer,Tlawng,Handicrafts,83.89,1.69,21374.33,237246.0,88277.0,3408.0,Acceptable,Satisfactory
2019,Aizawl,Mizoram,Winter,Tlawng,Handicrafts,99.12,1.19,27961.0,237246.0,88277.0,3408.0,Acceptable,Moderate
2019,Amaravati,Andhra Pradesh,Monsoon,Krishna,Agro-processing,62.29,2.65,188495.0,35638.34,236026.32,108569.3,Acceptable,Moderate
2019,Amaravati,Andhra Pradesh,Post-Monsoon,Krishna,Agro-processing,87.74,2.69,193096.39,36946.64,251143.87,116417.64,Acceptable,Satisfactory
2019,Amaravati,Andhra Pradesh,Summer,Krishna,Agro-processing,87.37,2.62,184620.75,33646.58,247526.26,114428.28,Good,Moderate
2019,Amaravati,Andhra Pradesh,Winter,Krishna,Agro-processing,151.07,2.59,189520.33,36231.21,244925.88,111778.93,Acceptable,Moderate
2019,Amritsar,Punjab,Monsoon,Beas,Agro-Industry,89.59,2.76,58813.0,2125621.0,833889.0,4650.28,Moderately Polluted,Moderate
2019,Amritsar,Punjab,Monsoon,Beas,Manufacturing,79.83,2.74,52982.0,2125621.0,833889.0,4644.5,Moderately Polluted,Satisfactory
2019,Amritsar,Punjab,Monsoon,Beas,Power,58.18,2.4,1725418.0,2067761.0,825218.0,4597.0,Acceptable,Good
2019,Amritsar,Punjab,Post-Monsoon,Beas,Agro-Industry,170.61,1.75,58813.0,2125621.0,833889.0,4588.56,Acceptable,Satisfactory
2019,Amritsar,Punjab,Summer,Beas,Agro-Industry,99.35,2.14,58813.0,2192887.0,876474.0,4629.0,Acceptable,Moderate
2019,Amritsar,Punjab,Summer,Beas,Manufacturing,113.26,1.72,58813.0,2125621.0,833889.0,4638.0,Acceptable,Moderate
2019,Amritsar,Punjab,Summer,Beas,Power,112.0,1.74,892115.5,2096691.0,829553.5,4787.0,Acceptable,Satisfactory
2019,Amritsar,Punjab,Winter,Beas,Agro-Industry,137.94,1.36,58813.0,2159254.0,855181.5,4628.5,Acceptable,Satisfactory
2019,Amritsar,Punjab,Winter,Beas,Manufacturing,95.03,1.77,58813.0,2125621.0,833889.0,4724.81,Acceptable,Moderate
2019,Bengaluru,Karnataka,Monsoon,Arkavathi,Agro-Industry,67.08,4.69,168044.0,8347930.23,3200902.25,4894.26,Heavily Polluted,Satisfactory
2019,Bengaluru,Karnataka,Monsoon,Arkavathi,Power,66.05,4.58,643610.0,8385075.54,3275868.69,4894.49,Severely Polluted,Satisfactory
2019,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Agro-Industry,81.13,4.18,168044.0,8363304.0,3226672.0,4859.0,Heavily Polluted,Satisfactory
2019,Bengaluru,Karnataka,Post-Monsoon,Arkavathi,Power,96.2,4.16,486830.0,8332044.0,3259650.0,4827.0,Heavily Polluted,Satisfactory
2019,Bengaluru,Karnataka,Summer,Arkavathi,Agro-Industry,117.2,3.75,168044.0,8363304.0,3226672.0,4858.08,Moderately Polluted,Moderate
2019,Bengaluru,Karnataka,Winter,Arkavathi,Agro-Industry,101.46,4.09,166048.81,8398900.27,3226672.0,4851.73,Heavily Polluted,Moderate
2019,Bhopal,Madhya Pradesh,Monsoon,Betwa,Manufacturing,84.32,3.64,173800.88,2095836.18,416579.53,3120.47,Acceptable,Moderate
2019,Bhopal,Madhya Pradesh,Post-Monsoon,Betwa,Manufacturing,135.32,3.64,124205.5,2618358.5,423570.5,1305.0,Heavily Polluted,Satisfactory
2019,Bhopal,Madhya Pradesh,Post-Monsoon,Betwa,Power,205.6,4.18,1466534.0,2537229.0,417362.0,1343.0,Heavily Polluted,Moderate
2019,Bhopal,Madhya Pradesh,Summer,Betwa,Manufacturing,136.31,0.9,32006.67,36003.0,502640.0,11546.0,Acceptable,Moderate
2019,Bhopal,Madhya Pradesh,Winter,Betwa,Manufacturing,183.87,3.73,118752.5,2461852.11,428362.59,1933.65,Acceptable,Moderate
2019,Brajrajnagar,Odisha,Monsoon,Ib,Coal/Power,96.79,4.31,902183.05,168168.66,71710.4,23096.39,Acceptable,Moderate
2019,Brajrajnagar,Odisha,Post-Monsoon,Ib,Coal/Power,130.34,4.36,877283.0,168878.44,68542.44,21761.07,Moderately Polluted,Moderate
2019,Brajrajnagar,Odisha,Summer,Ib,Coal/Power,160.82,4.3,895805.83,171855.89,68698.47,22895.95,Moderately Polluted,Moderate
2019,Brajrajnagar,Odisha,Winter,Ib,Coal/Power,202.71,4.24,893366.09,164608.83,69169.32,22627.3,Moderately Polluted,Poor
2019,Chandigarh,Chandigarh,Monsoon,Sukhna,Manufacturing,88.23,4.35,160746.5,1462968.88,1124017.2,9818.38,Acceptable,Moderate
2019,Chandigarh,Chandigarh,Post-Monsoon,Sukhna,Manufacturing,154.11,3.81,157576.39,1578902.0,1150354.16,10300.11,Heavily Polluted,Satisfactory
2019,Chandigarh,Chandigarh,Summer,Sukhna,Manufacturing,113.03,1.56,26877.0,260386.0,1384966.0,3384.0,Acceptable,Moderate
2019,Chandigarh,Chandigarh,Winter,Sukhna,Manufacturing,139.19,3.66,165740.58,1498991.94,1151241.03,10059.33,Good,Moderate
2019,Chennai,Tamil Nadu,Monsoon,Cooum,Manufacturing,97.47,4.86,121891.16,6362040.02,20356690.85,29322.98,Severely Polluted,Moderate
2019,Chennai,Tamil Nadu,Post-Monsoon,Cooum,Manufacturing,112.28,4.47,100174.61,6381383.0,20417035.54,29802.7,Heavily Polluted,Moderate
2019,Chennai,Tamil Nadu,Summer,Cooum,Manufacturing,97.63,4.62,102308.88,6456725.13,20202666.51,29566.37,Severely Polluted,Moderate
2019,Chennai,Tamil Nadu,Winter,Cooum,Manufacturing,109.47,4.66,139765.5,6368272.76,20377641.3,29685.29,Severely Polluted,Poor
2019,Coimbatore,Tamil Nadu,Monsoon,Noyyal,Manufacturing,75.19,4.88,139669.0,2689165.71,5430448.86,8118.41,Severely Polluted,Satisfactory
2019,Coimbatore,Tamil Nadu,Post-Monsoon,Noyyal,Manufacturing,82.87,4.71,139669.0,2719223.0,5460767.0,8076.16,Severely Polluted,Satisfactory
2019,Coimbatore,Tamil Nadu,Summer,Noyyal,Manufacturing,134.66,1.24,22051.33,51366.0,6894093.0,4713.0,Acceptable,Moderate
2019,Coimbatore,Tamil Nadu,Winter,Noyyal,Manufacturing,75.76,4.37,132693.27,2561661.45,5547635.24,8071.33,Acceptable,Moderate
2019,Delhi,Delhi,Monsoon,Yamuna,Manufacturing,136.93,5.75,201253.02,13690861.75,3230079.5,12542.56,Severely Polluted,Poor
2019,Delhi,Delhi,Post-Monsoon,Yamuna,Manufacturing,302.69,5.63,188926.21,13667573.86,3197585.16,12408.91,Severely Polluted,Satisfactory
2019,Delhi,Delhi,Summer,Yamuna,Manufacturing,217.51,5.6,200365.31,13665039.83,3219341.79,12627.7,Severely Polluted,Poor
2019,Delhi,Delhi,Winter,Yamuna,Manufacturing,328.2,5.66,197810.0,13762212.0,3236223.73,12493.5,Severely Polluted,Severe
2019,Ernakulam,Kerala,Monsoon,Periyar,Shipping/Refinery,216.15,1.13,40016.25,94234.0,751441.0,7504.0,Acceptable,Poor
2019,Ernakulam,Kerala,Post-Monsoon,Periyar,Shipping/Refinery,243.62,1.69,20437.0,94234.0,751441.0,7504.0,Acceptable,Poor
2019,Ernakulam,Kerala,Summer,Periyar,Shipping/Refinery,212.29,1.42,28288.33,94234.0,751441.0,7504.0,Acceptable,Poor
2019,Ernakulam,Kerala,Winter,Periyar,Shipping/Refinery,252.24,1.13,23221.67,94234.0,751441.0,7504.0,Acceptable,Poor
2019,Gurugram,Haryana,Monsoon,Sahibi,Automobile,116.87,3.46,787944.21,148161.43,2110198.51,222835.48,Acceptable,Very Poor
2019,Gurugram,Haryana,Post-Monsoon,Sahibi,Automobile,262.43,3.5,809735.87,155594.33,2059828.82,230548.9,Moderately Polluted,Satisfactory
2019,Gurugram,Haryana,Summer,Sahibi,Automobile,194.32,3.48,781756.53,147790.67,2038114.96,222026.0,Acceptable,Moderate
2019,Gurugram,Haryana,Winter,Sahibi,Automobile,256.77,3.49,769080.78,151519.28,2134742.47,222530.56,Acceptable,Severe
2019,Guwahati,Assam,Monsoon,Brahmaputra,Agro-Industry,60.26,3.85,256556.95,1562923.0,203877.46,1568.53,Heavily Polluted,Satisfactory
2019,Guwahati,Assam,Monsoon,Brahmaputra,Power,121.0,3.8,259162.0,1575480.0,199389.0,1558.5,Heavily Polluted,Moderate
2019,Guwahati,Assam,Post-Monsoon,Brahmaputra,Agro-Industry,140.4,2.93,259162.0,1562923.0,199389.0,1565.0,Moderately Polluted,Moderate
2019,Guwahati,Assam,Post-Monsoon,Brahmaputra,Power,98.77,3.06,2328160.0,1588037.0,199389.0,1565.0,Moderately Polluted,Good
2019,Guwahati,Assam,Summer,Brahmaputra,Agro-Industry,106.95,2.94,257218.89,1562923.0,202736.95,1538.79,Moderately Polluted,Satisfactory
2019,Guwahati,Assam,Summer,Brahmaputra,Energy,223.29,3.12,259162.0,1539207.0,193810.0,1580.0,Moderately Polluted,Moderate
2019,Guwahati,Assam,Winter,Brahmaputra,Agro-Industry,244.76,2.84,254223.67,1533463.51,194068.18,1602.33,Acceptable,Poor
2019,Hyderabad,Telangana,Monsoon,Musi,Chemical,56.25,4.24,228138.0,7157874.61,8606013.87,20534.69,Heavily Polluted,Satisfactory
2019,Hyderabad,Telangana,Monsoon,Musi,Manufacturing,57.26,4.25,228138.0,7202429.0,8610671.0,20721.0,Heavily Polluted,Good
2019,Hyderabad,Telangana,Monsoon,Musi,Power,49.97,4.29,736521.5,7202429.0,8695784.5,20464.0,Heavily Polluted,Good
2019,Hyderabad,Telangana,Post-Monsoon,Musi,Manufacturing,137.97,3.95,228138.0,7202429.0,8591732.0,20701.0,Heavily Polluted,Satisfactory
2019,Hyderabad,Telangana,Post-Monsoon,Musi,Power,78.52,3.9,736521.5,7172887.5,8601201.5,20546.5,Heavily Polluted,Satisfactory
2019,Hyderabad,Telangana,Summer,Musi,Manufacturing,104.9,3.87,197477.58,7224735.52,8638425.4,20281.79,Heavily Polluted,Moderate
2019,Hyderabad,Telangana,Winter,Musi,Manufacturing,122.75,3.98,216088.46,7219820.53,8605695.5,20753.95,Heavily Polluted,Moderate
2019,Hyderabad,Telangana,Winter,Musi,Power,133.29,4.2,1244905.0,7143346.0,8610671.0,20255.0,Heavily Polluted,Moderate
